time_s,y_pred,lift_filt,tail_raw,tail_filt,dot_alpha_raw,sp_ref,depth_target,e,de,s,u,Kp,Ki,Kd,K1,K2,K,tau1,L,fc_lift,fc_tail,omega_ref,lift_offset,tail_offset,is_auto,alpha_manual,u_eq,u_sw,u_sw_i,est_depth,dot_alpha_ref,ddot_alpha_ref
13:51:46:732,25.142071,25.171789,41.957695,41.993931,0.000000,24.999804,100.000000,0.142267,-0.082488,0.127626,0.138124,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.006206,0.131918,-0.216891,111.676826,0.000196,-0.000000
13:51:46:732,25.141293,25.172197,41.988213,41.983894,0.000000,24.999804,100.000000,0.141489,-0.103930,0.109172,0.133422,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.006462,0.126960,-0.223891,111.657204,0.000196,-0.000000
13:51:46:732,25.138695,25.170752,41.988213,41.987179,0.000000,24.999804,100.000000,0.138891,-0.113473,0.099778,0.131451,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.006495,0.124956,-0.230891,111.662186,0.000196,-0.000000
13:51:46:732,25.139460,25.172642,42.011101,41.988796,0.000000,24.999804,100.000000,0.139656,-0.114172,0.100141,0.133114,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.006532,0.126582,-0.237891,111.667496,0.000196,-0.000000
13:51:46:732,25.136372,25.170664,41.950081,41.987904,0.000000,24.999804,100.000000,0.136568,-0.108635,0.103397,0.135643,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.006346,0.129296,-0.244891,111.663536,0.000196,-0.000000
13:51:46:749,25.133223,25.168591,41.972954,41.980293,0.000000,24.999804,100.000000,0.133419,-0.099020,0.110106,0.139356,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.006105,0.133250,-0.251891,111.646034,0.000196,-0.000000
13:51:46:759,25.132040,25.168451,41.995842,41.986664,0.000000,24.999804,100.000000,0.132236,-0.087056,0.120090,0.144178,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005904,0.138274,-0.258891,111.658623,0.000196,-0.000000
13:51:46:779,25.129345,25.166771,42.049248,41.990440,0.000000,24.999804,100.000000,0.129541,-0.074078,0.129969,0.148753,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005634,0.143118,-0.265891,111.664330,0.000196,-0.000000
13:51:46:799,25.129511,25.167950,42.011101,42.002224,0.000000,24.999804,100.000000,0.129707,-0.061075,0.141698,0.153897,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005468,0.148429,-0.272891,111.689194,0.000196,-0.000000
13:51:46:924,25.130934,25.170391,41.972954,42.002964,0.000000,24.999804,100.000000,0.131130,-0.048743,0.153659,0.159012,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005356,0.153656,-0.279891,111.693359,0.000196,-0.000000
13:51:46:925,25.128706,25.169209,41.957695,42.002659,0.000000,24.999804,100.000000,0.128902,-0.037532,0.162317,0.162887,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005127,0.157760,-0.286891,111.691444,0.000196,-0.000000
13:51:46:925,25.129372,25.170988,42.018730,41.997574,0.000000,24.999804,100.000000,0.129568,-0.027701,0.171636,0.167008,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005020,0.161988,-0.293891,111.683235,0.000196,-0.000000
13:51:46:925,25.129084,25.171885,42.003487,42.002773,0.000000,24.999804,100.000000,0.129280,-0.019356,0.179067,0.170507,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.004899,0.165607,-0.300891,111.694618,0.000196,-0.000000
13:51:46:925,25.130981,25.175034,42.003487,42.004383,0.000000,24.999804,100.000000,0.131178,-0.012494,0.186628,0.174096,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.004877,0.169219,-0.307891,111.701302,0.000196,-0.000000
13:51:46:925,25.128067,25.173437,41.965324,41.995781,0.000000,24.999804,100.000000,0.128263,-0.007035,0.189899,0.176311,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.004699,0.171612,-0.314891,111.682343,0.000196,-0.000000
13:51:46:939,25.121729,25.168474,41.980583,41.999741,0.000000,24.999804,100.000000,0.121925,-0.015189,0.179253,0.174702,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.004578,0.170124,-0.321891,111.684799,0.000196,-0.000000
13:51:46:959,25.121368,25.169538,42.011101,41.994003,0.000000,24.999804,100.000000,0.121565,-0.061542,0.139571,0.164832,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005180,0.159652,-0.328891,111.674500,0.000196,-0.000000
13:51:46:979,25.123682,25.173267,41.995842,42.000324,0.000000,24.999804,100.000000,0.123878,-0.090786,0.116319,0.158976,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005651,0.153325,-0.335890,111.691246,0.000196,-0.000000
13:51:46:999,25.125498,25.176405,42.018730,41.996807,0.000000,24.999804,100.000000,0.125694,-0.106491,0.104399,0.156426,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005925,0.150501,-0.342890,111.687660,0.000196,-0.000000
13:51:47:125,25.120707,25.172852,41.950081,42.003685,0.000000,24.999804,100.000000,0.120903,-0.111878,0.097119,0.155058,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005823,0.149235,-0.349890,111.697510,0.000196,-0.000000
13:51:47:125,25.124527,25.177813,42.003487,41.996357,0.000000,24.999804,100.000000,0.124723,-0.109748,0.101811,0.158443,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005933,0.152509,-0.356890,111.688309,0.000196,-0.000000
13:51:47:125,25.124508,25.178846,41.980583,41.996075,0.000000,24.999804,100.000000,0.124704,-0.102463,0.108489,0.162307,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005836,0.156471,-0.363890,111.688881,0.000196,-0.000000
13:51:47:126,25.120033,25.175390,41.972954,41.997906,0.000000,24.999804,100.000000,0.120230,-0.091949,0.115084,0.165863,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005535,0.160328,-0.370890,111.688744,0.000196,-0.000000
13:51:47:126,25.119894,25.176264,42.011101,41.992146,0.000000,24.999804,100.000000,0.120090,-0.079728,0.125912,0.170932,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005368,0.165564,-0.377890,111.678185,0.000196,-0.000000
13:51:47:126,25.116295,25.173687,41.988213,41.991791,0.000000,24.999804,100.000000,0.116491,-0.066957,0.134995,0.175141,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005068,0.170072,-0.384890,111.674637,0.000196,-0.000000
13:51:47:143,25.109243,25.167711,41.911919,42.000267,0.000000,24.999804,100.000000,0.109440,-0.054477,0.141596,0.178341,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.004648,0.173693,-0.391890,111.685013,0.000196,-0.000000
13:51:47:159,25.110205,25.169819,41.995842,42.007690,0.000000,24.999804,100.000000,0.110401,-0.042859,0.152575,0.183148,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.004529,0.178619,-0.398890,111.702179,0.000196,-0.000000
13:51:47:179,25.110146,25.170967,42.003487,41.999443,0.000000,24.999804,100.000000,0.110342,-0.032461,0.161855,0.187307,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.004389,0.182919,-0.405890,111.686951,0.000196,-0.000000
13:51:47:199,25.111113,25.173166,42.033989,41.994297,0.000000,24.999804,100.000000,0.111309,-0.023467,0.170587,0.191283,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.004304,0.186979,-0.412890,111.679077,0.000196,-0.000000
13:51:47:326,25.106524,25.169783,41.988213,41.992573,0.000000,24.999804,100.000000,0.106720,-0.015933,0.174500,0.193637,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.004039,0.189599,-0.419890,111.671906,0.000196,-0.000000
13:51:47:326,25.102247,25.166676,41.980583,42.008270,-10.184287,24.999804,100.000000,0.102444,-0.011400,0.176017,0.195346,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.003824,0.191522,-0.426890,111.699883,0.000196,-0.000000
13:51:47:326,25.100376,25.165960,42.011101,42.005772,0.000000,24.999804,100.000000,0.100573,-0.058557,0.134608,0.184744,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.004382,0.180362,-0.433890,111.694099,0.000196,-0.000000
13:51:47:326,25.104120,25.170832,41.988213,42.005890,0.000000,24.999804,100.000000,0.104317,-0.089669,0.110595,0.178533,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.004930,0.173603,-0.440890,111.699692,0.000196,-0.000000
13:51:47:326,25.100060,25.167862,42.003487,41.998833,0.000000,24.999804,100.000000,0.100256,-0.106743,0.093665,0.173732,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005009,0.168723,-0.447890,111.682312,0.000196,-0.000000
13:51:47:326,25.079887,25.148752,42.011101,42.001637,-11.179923,24.999804,100.000000,0.080084,-0.114811,0.074123,0.166481,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.004387,0.162094,-0.454890,111.666901,0.000196,-0.000000
13:51:47:339,25.020931,25.090826,41.957695,42.016228,0.000000,24.999804,100.000000,0.021128,-0.216053,-0.050503,0.046910,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.003599,0.043311,-0.457690,111.632362,0.000196,-0.000000
13:51:47:359,24.946621,25.017279,41.988213,42.020134,0.000000,24.999804,100.000000,-0.053183,-0.469138,-0.315790,-0.034910,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.004270,-0.039180,-0.450690,111.559273,0.000196,-0.000000
13:51:47:379,24.868654,24.939594,41.988213,42.006310,0.000000,24.999804,100.000000,-0.131149,-0.812867,-0.661618,-0.095056,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.006011,-0.101067,-0.443690,111.446175,0.000196,-0.000000
13:51:47:399,24.767426,24.838055,41.988213,41.989685,0.000000,24.999804,100.000000,-0.232378,-1.250332,-1.103259,-0.151321,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.008154,-0.159475,-0.436690,111.301231,0.000196,-0.000000
13:51:47:521,24.673523,24.743124,41.881401,41.968128,0.000000,24.999804,100.000000,-0.326281,-1.752676,-1.596347,-0.200730,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.011422,-0.212152,-0.429690,111.153694,0.000196,-0.000000
13:51:47:521,24.604113,24.671885,41.934807,41.953056,0.000000,24.999804,100.000000,-0.395691,-2.229293,-2.051908,-0.238996,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.015235,-0.254231,-0.422690,111.045189,0.000196,-0.000000
13:51:47:521,24.568121,24.633213,41.927177,41.944801,-10.151862,24.999804,100.000000,-0.431683,-2.583381,-2.380887,-0.263647,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.018630,-0.282277,-0.415690,110.986137,0.000196,-0.000000
13:51:47:521,24.571026,24.632603,41.934807,41.935856,0.000000,24.999804,100.000000,-0.428778,-2.760832,-2.533104,-0.274342,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.021088,-0.295430,-0.408690,110.967575,0.000196,-0.000000
13:51:47:521,24.585773,24.643221,41.934807,41.947956,0.000000,24.999804,100.000000,-0.414030,-2.740368,-2.507498,-0.273631,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.021349,-0.294980,-0.401690,111.003456,0.000196,-0.000000
13:51:47:521,24.609169,24.662062,42.018730,41.950188,0.000000,24.999804,100.000000,-0.390635,-2.530237,-2.313179,-0.262024,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.019408,-0.281433,-0.394690,111.028641,0.000196,-0.000000
13:51:47:539,24.634781,24.682882,42.003487,41.989220,10.370254,24.999804,100.000000,-0.365023,-2.183014,-1.999454,-0.241515,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.015729,-0.257244,-0.387690,111.129608,0.000196,-0.000000
13:51:47:559,24.652695,24.695911,42.041618,42.026260,0.000000,24.999804,100.000000,-0.347109,-1.766738,-1.631195,-0.215007,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.010856,-0.225863,-0.380690,111.218025,0.000196,-0.000000
13:51:47:579,24.655859,24.694267,41.972954,42.039555,0.000000,24.999804,100.000000,-0.343945,-1.339936,-1.263289,-0.185236,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.005311,-0.190546,-0.373690,111.242805,0.000196,-0.000000
13:51:47:599,24.657196,24.691008,41.972954,42.011787,0.000000,24.999804,100.000000,-0.342607,-0.955352,-0.932860,-0.153795,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,0.000259,-0.154054,-0.366690,111.183685,0.000196,-0.000000
13:51:47:726,24.660494,24.690044,41.927177,41.968487,0.000000,24.999804,100.000000,-0.339310,-0.635302,-0.656668,-0.122057,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,-0.003866,-0.118191,-0.359690,111.096024,0.000196,-0.000000
13:51:47:726,24.663727,24.689442,41.919548,41.944908,0.000000,24.999804,100.000000,-0.336077,-0.377405,-0.433953,-0.090433,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,-0.007169,-0.083264,-0.352690,111.048203,0.000196,-0.000000
13:51:47:726,24.666721,24.689087,41.950081,41.933964,0.000000,24.999804,100.000000,-0.333082,-0.176706,-0.260574,-0.058855,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,-0.009723,-0.049133,-0.345690,111.025925,0.000196,-0.000000
13:51:47:726,24.669865,24.689354,41.972954,41.952511,0.000000,24.999804,100.000000,-0.329939,-0.026709,-0.130689,-0.026439,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,-0.011598,-0.014841,-0.338690,111.063309,0.000196,-0.000000
13:51:47:726,24.673702,24.690832,41.980583,41.965240,0.000000,24.999804,100.000000,-0.326101,0.079821,-0.037735,0.010974,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,-0.012872,0.023847,-0.331690,111.090393,0.000196,-0.000000
13:51:47:726,24.683577,24.698874,41.988213,41.977947,0.000000,24.999804,100.000000,-0.316227,0.184946,0.057898,0.114695,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,-0.013910,0.128604,-0.333090,111.124657,0.000196,-0.000000
13:51:47:740,24.685528,24.699614,42.003487,41.997326,0.000000,24.999804,100.000000,-0.314276,0.268290,0.129760,0.143877,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,-0.014944,0.158821,-0.340090,111.164230,0.000196,-0.000000
13:51:47:759,24.673752,24.687248,41.934807,42.019764,0.000000,24.999804,100.000000,-0.326052,0.312507,0.159158,0.153655,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,-0.015956,0.169611,-0.347090,111.195503,0.000196,-0.000000
13:51:47:779,24.678009,24.691484,41.957695,41.998005,0.000000,24.999804,100.000000,-0.321795,0.326962,0.173208,0.159245,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,-0.015994,0.175239,-0.354090,111.156639,0.000196,-0.000000
13:51:47:799,24.688913,24.702854,41.919548,41.963200,0.000000,24.999804,100.000000,-0.310890,0.319795,0.172951,0.161148,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,25.000000,-0.015505,0.176653,-0.361090,111.099541,0.000196,-0.000000
